Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"The 25-year-old, who represented Argentina in the World Cup, will become Swansea’s most expensive defender.","Argentina's 25-year-old World Cup representative became the most expensive prosecutors Swansea have ever prosecuted.","antonym","Predicted Relationship: contradiction with 99.88% confidence."
"Swansea bound: Federico Fernandez (right) has almost completed his transfer to Swansea from Napoli .","Swansea are bound to be in due to the right-winger completing his transfer to Napoli.","RD","Predicted Relationship: contradiction with 84.71% confidence."
"Swansea bound: Federico Fernandez (right) has almost completed his transfer to Swansea from Napoli .","Swansea are bound to be binded as right-winger Federico Fernandez almost completed his transfer to Napoli.","hypernym","Predicted Relationship: contradiction with 86.54% confidence."
"Swansea bound: Federico Fernandez (right) has almost completed his transfer to Swansea from Napoli .","Swansea are not bound by the fact that right-winger Federico Fernandez almost completed his transfer to Napoli.","polarity_negation","Predicted Relationship: contradiction with 98.57% confidence."
"Swansea bound: Federico Fernandez (right) has almost completed his transfer to Swansea from Napoli .","Almost the team is bound by the fact that right-back Federico Fernandez completed a transfer to Naples.","RS","Predicted Relationship: contradiction with 82.11% confidence."
"Swansea bound: Federico Fernandez (right) has almost completed his transfer to Swansea from Napoli .","Swansea are unbound as right-winger Federico Fernandez almost completed his transfer to Napoli.","antonym","Predicted Relationship: contradiction with 99.59% confidence."
"Fernandez will partner Ashley Williams and fill the centre-back void left by Chico Flores’s departure.","Fernandez is a partner with Williams.","RD","Predicted Relationship: entailment with 99.80% confidence."
"Fernandez will partner Ashley Williams and fill the centre-back void left by Chico Flores’s departure.","Fernandez is a domestic partner of Ashley Williams.","hypernym","Predicted Relationship: neutral with 99.80% confidence."
"Fernandez will partner Ashley Williams and fill the centre-back void left by Chico Flores’s departure.","Fernandez is a partner of no Ashley Williams.","polarity_negation","Predicted Relationship: contradiction with 99.49% confidence."
"Fernandez will partner Ashley Williams and fill the centre-back void left by Chico Flores’s departure.","Williams is a partner with Ashley Fernandez.","RS","Predicted Relationship: entailment with 99.34% confidence."
"Fernandez will partner Ashley Williams and fill the centre-back void left by Chico Flores’s departure.","Fernandez is a partner of Ashley Williams.","antonym","Predicted Relationship: entailment with 99.10% confidence."
"Speaking in anticipation of the move, Williams said last week: ‘I saw a little bit of him on TV during the World Cup when he was playing for Argentina, but that's about it.","Last week in a speech in anticipation Williams said he saw him a little bit on TV during the World Cup in which he played for Argentina.","RD","Predicted Relationship: entailment with 99.94% confidence."
"Speaking in anticipation of the move, Williams said last week: ‘I saw a little bit of him on TV during the World Cup when he was playing for Argentina, but that's about it.","Last week Williams said he saw him on TV (about a little bit) during the World Cup where he played for Argentina but that was about it and he was sounding like he was anticipating a move.","hypernym","Predicted Relationship: entailment with 99.84% confidence."
