Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"Stein was a German spy who was described as a 'good-looking nymphomaniac' by one FBI agent, her specialty being luring men to bed, where they would pillow-talk about war developments or big deals taking place in industry or finance.","His specialty luring men into a bed where they talk about war development or big deals in industry or finance is spying on Heinrich a German who one FBI agent described as a "good-looking nymphomaniac".","polarity_negation","Predicted Relationship: contradiction with 98.29% confidence."
"Stein was a German spy who was described as a 'good-looking nymphomaniac' by one FBI agent, her specialty being luring men to bed, where they would pillow-talk about war developments or big deals taking place in industry or finance.","His specialty luring men into a bed where they talk about good development or big deals in industry or finance is the spying of Heinrich a German who one FBI agent described as a "war looking nymphomaniac."","RS","Predicted Relationship: contradiction with 99.74% confidence."
"Stein was a German spy who was described as a 'good-looking nymphomaniac' by one FBI agent, her specialty being luring men to bed, where they would pillow-talk about war developments or big deals taking place in industry or finance.","His specialty luring men into a bed where they talk about war development or big deals in industry or finance is spying on Stein a German who one FBI agent described as a "lookin' good" nymphomaniac.","antonym","Predicted Relationship: entailment with 92.73% confidence."
"According to Duffy's book, Stein was effective at her job, once attempting to communicate to Germany that the British army was building 1,000 planes per day, information that would have been useful to German intelligence.","According to Duffy's book Stein was effective in his job by once attempting to communicate with the British army that the British army had built 1000 planes per day which was useful for German intelligence.","RD","Predicted Relationship: contradiction with 99.48% confidence."
"According to Duffy's book, Stein was effective at her job, once attempting to communicate to Germany that the British army was building 1,000 planes per day, information that would have been useful to German intelligence.","According to Duffy's book Stein was effective in his job because he once offended the British army by communicating with the British army that 1000 planes a day were useful for German intelligence.","hypernym","Predicted Relationship: neutral with 63.57% confidence."
"According to Duffy's book, Stein was effective at her job, once attempting to communicate to Germany that the British army was building 1,000 planes per day, information that would have been useful to German intelligence.","According to Duffy's book Stein was effective in his job by once attempting to communicate with the British army that the British army was building 1000 planes a day that was useless for German intelligence.","polarity_negation","Predicted Relationship: contradiction with 99.96% confidence."
"According to Duffy's book, Stein was effective at her job, once attempting to communicate to Germany that the British army was building 1,000 planes per day, information that would have been useful to German intelligence.","According to Duffy's book Stein's job was effective in attempting to communicate with the British army once that the British army had built a 1000-day plane that was useful for German intelligence.","RS","Predicted Relationship: contradiction with 97.80% confidence."
"According to Duffy's book, Stein was effective at her job, once attempting to communicate to Germany that the British army was building 1,000 planes per day, information that would have been useful to German intelligence.","According to Duffy's book Stein was ineffective in his job by once attempting to communicate with the British army that the British army was building 1000 planes a day which was useful for German intelligence.","antonym","Predicted Relationship: contradiction with 99.97% confidence."
"As Sebold's involvement with the Nazi spy ring got deeper, he was allowed to set up telegraph correspondence at a cottage in Long Island.","Sebold was allowed to set up telegraphic correspondence in a cottage on Long Island when he got deeply involved in the Nazi spy ring.","RD","Predicted Relationship: entailment with 99.96% confidence."
"As Sebold's involvement with the Nazi spy ring got deeper, he was allowed to set up telegraph correspondence at a cottage in Long Island.","Sebold was allowed to set up telegraphic correspondence in a cottage on Long Island when he got deeper involved in the Nazi spy ring.","hypernym","Predicted Relationship: entailment with 99.97% confidence."
"As Sebold's involvement with the Nazi spy ring got deeper, he was allowed to set up telegraph correspondence at a cottage in Long Island.","Sebold was allowed to set up telegraphic correspondence in a cottage on Long Island when he did not get involved in the Nazi spy ring deeper into the island.","polarity_negation","Predicted Relationship: contradiction with 99.74% confidence."
